,Id,postera_SAScore,postera_minNumSteps
11963,WIL-UNI-d4749f31-22,0.08633464,1.0
11964,WIL-UNI-d4749f31-23,0.05450175,0.0
11965,WIL-UNI-d4749f31-24,0.0,0.0
11966,WIL-UNI-d4749f31-25,0.0,0.0
11967,WIL-UNI-d4749f31-26,0.0,0.0
11968,WIL-UNI-d4749f31-27,0.0,0.0
11969,WIL-UNI-d4749f31-28,0.0,0.0
11970,WIL-UNI-d4749f31-29,0.0,0.0
11971,WIL-UNI-d4749f31-30,0.055278607,0.0
11972,WIL-UNI-d4749f31-31,0.0,0.0
11973,WIL-UNI-d4749f31-32,0.12314914,0.0
11974,WIL-UNI-d4749f31-33,0.0,0.0
11975,WIL-UNI-d4749f31-34,0.0,0.0
11976,WIL-UNI-d4749f31-35,0.0,0.0
11977,WIL-UNI-d4749f31-36,0.0,0.0
11978,WIL-UNI-d4749f31-37,0.0,0.0
11979,WIL-UNI-d4749f31-38,0.05482794,0.0
11980,WIL-UNI-d4749f31-39,0.0,0.0
11981,WIL-UNI-d4749f31-40,0.0,0.0
11982,WIL-UNI-d4749f31-41,0.19999059,1.0
11983,WIL-UNI-d4749f31-42,0.053716414,0.0
11984,WIL-UNI-d4749f31-43,0.0,0.0
11985,WIL-UNI-d4749f31-44,0.08901018,1.0
11986,WIL-UNI-d4749f31-45,0.0,0.0
11987,RAL-THA-04c5403f-1,0.18081345,1.0
11988,MAT-POS-1f3c8e6f-1,0.0,0.0
11989,PET-UNK-a7639856-1,0.39641955,3.0
11990,PET-UNK-a7639856-2,0.47003198,5.0
11991,PET-UNK-a7639856-3,0.38573372,4.0
11992,PET-UNK-d899bab6-1,0.16943075,2.0
11993,PET-UNK-d899bab6-2,0.24429779,3.0
11994,PET-UNK-d899bab6-3,0.24257079,3.0
11995,PET-UNK-ee8352fa-1,0.43080547,3.0
11996,PET-UNK-ee8352fa-2,0.46956137,5.0
11997,PET-UNK-ee8352fa-3,0.4689599,5.0
11998,PET-UNK-ee8352fa-4,0.24075508,2.0
11999,PET-UNK-ee8352fa-5,0.315431,3.0
12000,PET-UNK-ee8352fa-6,0.31836537,3.0
12001,PET-UNK-7bb24635-1,0.47720993,4.0
12002,PET-UNK-7bb24635-2,0.4743311,5.0
12003,PET-UNK-7bb24635-3,0.4703318,5.0
12004,PET-UNK-7bb24635-4,0.4205512,3.0
12005,PET-UNK-7bb24635-5,0.39904687,5.0
12006,PET-UNK-7bb24635-6,0.43276897,5.0
12007,EDJ-MED-eb111c00-2,0.2936377,2.0
12008,EDJ-MED-eb111c00-3,0.29502553,2.0
12009,EDJ-MED-eb111c00-4,0.41801473,4.0
12010,EDJ-MED-c7fc9efa-1,0.27050596,2.0
12011,EDJ-MED-c7fc9efa-2,0.28887743,2.0
12012,EDJ-MED-c7fc9efa-3,0.3029374,2.0
12013,EDJ-MED-c7fc9efa-4,0.45357114,5.0
12014,EDJ-MED-d9f3798e-1,0.33369723,3.0
12015,EDJ-MED-d9f3798e-2,0.39306402,3.0
12016,EDJ-MED-d9f3798e-3,0.41919547,4.0
12017,PET-UNK-09a29654-1,0.38384485,3.0
12018,PET-UNK-09a29654-2,0.37351793,4.0
12019,PET-UNK-09a29654-3,0.3738456,4.0
12020,PET-UNK-09a29654-4,0.4860353,4.0
12021,PET-UNK-09a29654-5,0.47037622,5.0
12022,PET-UNK-09a29654-6,0.47315356,5.0
12023,PET-UNK-e9bc7c59-1,0.39039457,3.0
12024,PET-UNK-e9bc7c59-2,0.36105865,4.0
12025,PET-UNK-e9bc7c59-3,0.3970714,4.0
12026,PET-UNK-e9bc7c59-4,0.35791555,3.0
12027,PET-UNK-e9bc7c59-5,0.36095244,4.0
12028,PET-UNK-e9bc7c59-6,0.37060094,4.0
12029,PET-UNK-e9bc7c59-7,0.7077772,
12030,PET-UNK-e9bc7c59-8,0.7501298,
12031,PET-UNK-e9bc7c59-9,0.75556797,
12032,PET-UNK-e9bc7c59-10,0.77117556,
12033,PET-UNK-e9bc7c59-11,0.78675616,
12034,PET-UNK-e9bc7c59-12,0.78756934,
12035,PRA-UNK-83be99b4-1,,
12036,DUR-UNK-9c20be0f-1,0.9441838,
12037,MAT-POS-8695a11f-1,0.0,0.0
12038,MAT-POS-8695a11f-2,0.2994523,2.0
12039,MAT-POS-8695a11f-3,0.0,0.0
12040,RAL-THA-9041a04d-1,0.23093335,1.0
12041,RAL-THA-9041a04d-2,0.23139885,1.0
12042,RAL-THA-9041a04d-3,0.23149607,1.0
12043,RAL-THA-9041a04d-4,0.23116614,1.0
12044,RAL-THA-9041a04d-5,0.23148394,1.0
12045,RAL-THA-9041a04d-6,0.2317532,1.0
12046,RAL-THA-9041a04d-7,0.23120682,1.0
12047,ALP-POS-1cbc2fae-1,0.29668993,2.0
12048,ALP-POS-1cbc2fae-2,0.29384065,2.0
12049,EDJ-MED-dd2a8363-1,0.2854578,2.0
12050,EDJ-MED-dd2a8363-2,0.2991523,2.0
12051,EDJ-MED-dd2a8363-3,0.28712058,2.0
12052,EDJ-MED-dd2a8363-4,0.32561308,3.0
12053,EDJ-MED-dd2a8363-5,0.33099723,3.0
12054,EDJ-MED-b24713dc-1,0.08177227,1.0
12055,EDJ-MED-b24713dc-2,0.08185844,1.0
12056,EDJ-MED-b24713dc-3,0.08188653,1.0
12057,EDJ-MED-b24713dc-4,0.053352207,0.0
12058,MAT-POS-22e8b45a-4,0.3312091,2.0
12059,PET-UNK-fe31e24a-1,0.27570844,2.0
12060,PET-UNK-fe31e24a-2,0.35858926,3.0
12061,PET-UNK-fe31e24a-3,0.65196055,
12062,PET-UNK-fe31e24a-4,0.70950145,
12063,PET-UNK-fe31e24a-5,0.2886089,2.0
12064,PET-UNK-fe31e24a-6,0.35820344,3.0
12065,PET-UNK-fe31e24a-7,0.7252319,
12066,PET-UNK-fe31e24a-8,0.75627553,
12067,PET-UNK-7279c968-1,0.31219888,3.0
12068,PET-UNK-7279c968-2,0.30338448,2.0
12069,PET-UNK-7279c968-3,0.31743807,2.0
12070,PET-UNK-7279c968-5,0.28563082,2.0
12071,PET-UNK-7279c968-6,0.36466354,4.0
12072,PET-UNK-7279c968-7,0.35834637,4.0
12073,PET-UNK-7279c968-9,0.36074048,4.0
12074,PET-UNK-f9b7ae87-1,0.681459,
12075,PET-UNK-f9b7ae87-2,0.6711408,
12076,PET-UNK-f9b7ae87-3,0.68253255,
12077,PET-UNK-f9b7ae87-5,0.65270436,
12078,PET-UNK-f9b7ae87-6,0.72835374,
12079,PET-UNK-f9b7ae87-7,0.7683392,
12080,PET-UNK-f9b7ae87-9,0.7316034,
12081,PET-UNK-329a9ce9-1,0.43138877,4.0
12082,PET-UNK-329a9ce9-2,0.4389604,4.0
12083,PET-UNK-329a9ce9-3,0.4373902,5.0
12084,PET-UNK-329a9ce9-4,0.3915331,5.0
12085,PET-UNK-329a9ce9-5,0.8096386,
12086,PET-UNK-329a9ce9-6,0.77700424,
12087,PET-UNK-329a9ce9-7,0.80432206,
12088,PET-UNK-329a9ce9-8,0.7951281,
12089,MAT-POS-ee5e8e94-1,0.2538386,2.0
12090,MAT-POS-ee5e8e94-2,0.22793117,1.0
12091,CLI-TLC-a809b4cd-1,0.36615327,3.0
12092,BEN-DND-03ad4429-1,0.053900562,0.0
12093,BEN-DND-03ad4429-2,0.054094482,0.0
12094,BEN-DND-03ad4429-4,0.05297731,0.0
12095,BEN-DND-03ad4429-5,0.0,0.0
12096,BEN-DND-03ad4429-6,0.054092776,0.0
12097,BEN-DND-03ad4429-8,0.053609375,0.0
12098,ALP-POS-6f6ae286-1,0.28563082,2.0
12099,ALP-POS-6f6ae286-2,0.41427806,3.0
12100,ALP-POS-6f6ae286-3,0.32852054,2.0
12101,ALP-POS-6f6ae286-4,0.25789893,2.0
12102,ALP-POS-6f6ae286-5,0.25697714,2.0
12103,ALP-POS-6f6ae286-6,0.2567079,2.0
12104,ALP-POS-6f6ae286-7,0.33078724,3.0
12105,EDG-MED-f9979214-1,0.4179994,4.0
12106,CLI-TLC-72af080c-1,0.41292533,3.0
12107,BEN-DND-09b88bf4-7,0.053804576,0.0
12108,BEN-DND-09b88bf4-8,0.028432056,0.0
12109,BEN-DND-f06bfa8e-1,0.34485036,2.0
12110,BEN-DND-f06bfa8e-2,0.2568152,2.0
12111,BEN-DND-f06bfa8e-3,0.2567079,2.0
12112,BEN-DND-f06bfa8e-4,0.3235111,3.0
12113,BEN-DND-f06bfa8e-5,0.32538366,2.0
12114,BEN-DND-f06bfa8e-6,0.34580538,2.0
12115,BEN-DND-f06bfa8e-7,0.39597014,5.0
12116,BEN-DND-f06bfa8e-8,0.28819332,2.0
12117,BEN-DND-f06bfa8e-9,0.2882436,2.0
12118,BEN-DND-f06bfa8e-10,0.4892777,5.0
12119,BEN-DND-0ac71396-1,0.4159218,4.0
12120,BEN-DND-0ac71396-2,0.419304,3.0
12121,RED-RED-10c9212c-1,0.0,0.0
12122,RED-RED-10c9212c-2,0.0,0.0
12123,RED-RED-10c9212c-3,0.0,0.0
12124,RED-RED-10c9212c-4,0.0,0.0
12125,RED-RED-10c9212c-5,0.0,0.0
12126,RED-RED-10c9212c-6,0.0,0.0
12127,RED-RED-10c9212c-7,0.0,0.0
12128,RED-RED-10c9212c-8,0.0,0.0
12129,RED-RED-10c9212c-9,0.0,0.0
12130,RED-RED-10c9212c-10,0.0,0.0
12131,RED-RED-10c9212c-11,0.0,0.0
12132,RED-RED-10c9212c-12,0.0,0.0
12133,RED-RED-10c9212c-13,0.0,0.0
12134,RED-RED-10c9212c-14,0.0,0.0
12135,RED-RED-10c9212c-15,0.0,0.0
12136,RED-RED-10c9212c-16,0.0,0.0
12137,RED-RED-10c9212c-17,0.0,0.0
12138,RED-RED-10c9212c-18,0.0,0.0
12139,RED-RED-10c9212c-19,0.0,0.0
12140,RED-RED-10c9212c-20,0.0,0.0
12141,RED-RED-10c9212c-21,0.0,0.0
12142,RED-RED-10c9212c-22,0.0,0.0
12143,RED-RED-10c9212c-23,0.0,0.0
12144,RED-RED-10c9212c-24,0.0,0.0
12145,RED-RED-10c9212c-25,0.0,0.0
12146,RED-RED-10c9212c-26,0.0,0.0
12147,RED-RED-10c9212c-27,0.0,0.0
12148,RED-RED-10c9212c-28,0.0,0.0
12149,RED-RED-10c9212c-29,0.0,0.0
12150,RED-RED-10c9212c-30,0.0,0.0
12151,RED-RED-10c9212c-31,0.0,0.0
12152,RED-RED-10c9212c-32,0.0,0.0
12153,RED-RED-10c9212c-33,0.0,0.0
12154,RED-RED-10c9212c-34,0.0,0.0
12155,RED-RED-10c9212c-35,0.0,0.0
12156,RED-RED-10c9212c-36,0.0,0.0
12157,RED-RED-10c9212c-37,0.0,0.0
12158,RED-RED-10c9212c-38,0.0,0.0
12159,RED-RED-10c9212c-39,0.0,0.0
12160,RED-RED-10c9212c-40,0.0,0.0
12161,RED-RED-10c9212c-41,0.0,0.0
12162,RED-RED-10c9212c-42,0.0,0.0
12163,RED-RED-10c9212c-43,0.0,0.0
12164,RED-RED-10c9212c-44,0.0,0.0
12165,RED-RED-10c9212c-45,0.0,0.0
12166,RED-RED-10c9212c-46,0.0,0.0
12167,RED-RED-10c9212c-47,0.0,0.0
12168,RED-RED-10c9212c-48,0.0,0.0
12169,RED-RED-10c9212c-49,0.0,0.0
12170,RED-RED-10c9212c-50,0.0,0.0
12171,RED-RED-10c9212c-51,0.0,0.0
12172,RED-RED-10c9212c-52,0.0,0.0
12173,RED-RED-10c9212c-53,0.0,0.0
12174,RED-RED-10c9212c-54,0.0,0.0
12175,RED-RED-10c9212c-55,0.0,0.0
12176,RED-RED-10c9212c-56,0.0,0.0
12177,RED-RED-10c9212c-57,0.0,0.0
12178,MAT-POS-7ddaf7de-1,0.0,0.0
12179,MAT-POS-7ddaf7de-2,0.0,0.0
12180,MAT-POS-7ddaf7de-3,0.0,0.0
12181,MAT-POS-7ddaf7de-4,0.0,0.0
12182,EDJ-MED-be9e6f63-1,0.27182135,2.0
12183,EDJ-MED-be9e6f63-2,0.25471157,2.0
12184,EDJ-MED-be9e6f63-3,0.37623528,3.0
12185,EDJ-MED-be9e6f63-4,0.25547093,2.0
12186,EDJ-MED-76744c27-1,0.23475592,2.0
12187,EDJ-MED-76744c27-2,0.23515329,2.0
12188,EDJ-MED-76744c27-3,0.23358008,2.0
12189,EDJ-MED-76744c27-5,0.2337241,2.0
12190,EDJ-MED-76744c27-7,0.23507965,2.0
12191,EDJ-MED-28cccd0c-1,0.20002373,1.0
12192,EDJ-MED-28cccd0c-2,0.20347147,1.0
12193,EDJ-MED-28cccd0c-3,0.20223074,1.0
12194,EDJ-MED-28cccd0c-4,0.19999796,1.0
12195,PET-UNK-19e211a9-1,0.28186244,3.0
12196,PET-UNK-19e211a9-2,0.27561045,2.0
12197,PET-UNK-19e211a9-3,0.2885717,2.0
12198,PET-UNK-19e211a9-4,0.29109943,2.0
12199,PET-UNK-19e211a9-5,0.42614493,4.0
12200,PET-UNK-19e211a9-6,0.34853107,4.0
12201,PET-UNK-19e211a9-7,0.3535872,4.0
12202,PET-UNK-19e211a9-8,0.37195307,4.0
12203,PET-UNK-19e211a9-9,0.2554438,2.0
12204,PET-UNK-19e211a9-10,0.36666846,3.0
12205,CLI-TLC-7c865d89-1,0.17745954,1.0
12206,CLI-TLC-c624b5b9-1,0.34281692,3.0
12207,CLI-TLC-e8bfb023-1,0.47435877,3.0
12208,BEN-DND-a88ffd65-1,0.18492547,2.0
12209,BEN-DND-a88ffd65-2,0.16868359,2.0
12210,BEN-DND-a88ffd65-3,0.22133668,2.0
12211,BEN-DND-a88ffd65-4,0.098304465,1.0
12212,BEN-DND-a88ffd65-5,0.09250867,1.0
12213,BEN-DND-a88ffd65-6,0.11953668,1.0
12214,MAT-POS-7ed7af85-1,0.0,0.0
12215,MAT-POS-acfe5bae-3,0.3703537,3.0
12216,MAT-POS-acfe5bae-4,0.3695116,3.0
12217,MAT-POS-7174c657-1,0.0,0.0
12218,MAT-POS-7174c657-2,0.12351484,0.0
12219,MAT-POS-7174c657-3,0.1564951,1.0
12220,MAT-POS-7174c657-4,0.23564342,2.0
12221,MAT-POS-7174c657-5,0.31292042,2.0
12222,MAT-POS-7174c657-6,0.31292042,2.0
12223,CLI-TLC-d1d1c3aa-1,0.32495114,2.0
12224,BRU-THA-4b053743-1,0.32682437,2.0
12225,ALP-POS-c56c1477-2,0.3267813,2.0
12226,ALP-POS-c56c1477-3,0.36932018,3.0
12227,ALP-POS-c56c1477-4,0.36502853,3.0
12228,CLI-TLC-bf000c24-1,0.18273485,1.0
12229,DAR-DIA-5e50e037-1,0.49187428,4.0
12230,PET-UNK-407a74a5-1,0.7557148,
12231,PET-UNK-407a74a5-2,0.7505069,
12232,PET-UNK-407a74a5-3,0.80115545,
12233,PET-UNK-407a74a5-4,0.7606376,
12234,PET-UNK-407a74a5-5,0.32976824,2.0
12235,PET-UNK-407a74a5-6,0.3402441,3.0
12236,PET-UNK-407a74a5-7,0.6530175,4.0
12237,PET-UNK-407a74a5-8,0.65142995,
12238,PET-UNK-407a74a5-9,0.6535236,
12239,PET-UNK-407a74a5-10,0.46347043,4.0
12240,PET-UNK-407a74a5-11,0.7592524,
12241,PET-UNK-407a74a5-12,0.80894053,
12242,PET-UNK-407a74a5-13,0.82350016,
12243,PET-UNK-407a74a5-14,0.7678915,
12244,PET-UNK-407a74a5-15,0.32982686,2.0
12245,PET-UNK-407a74a5-16,0.3396014,3.0
12246,PET-UNK-407a74a5-17,0.65842545,
12247,PET-UNK-407a74a5-18,0.65713835,
12248,PET-UNK-6da3dcd8-1,0.81628954,
12249,PET-UNK-6da3dcd8-2,0.5999241,4.0
12250,PET-UNK-6da3dcd8-3,0.5408015,5.0
12251,PET-UNK-6da3dcd8-4,0.65060776,
12252,PET-UNK-6da3dcd8-5,0.6594418,
12253,PET-UNK-6da3dcd8-6,0.9579447,
12254,PET-UNK-6da3dcd8-7,0.65262014,4.0
12255,PET-UNK-6da3dcd8-8,0.65945745,
12256,PET-UNK-6da3dcd8-9,0.8461656,
12257,PET-UNK-6da3dcd8-10,0.64657295,
12258,PET-UNK-6da3dcd8-11,0.81298834,
12259,PET-UNK-6da3dcd8-12,0.7499617,
12260,PET-UNK-6da3dcd8-13,0.88356566,
12261,PET-UNK-6da3dcd8-14,0.72938097,
12262,PET-UNK-6da3dcd8-15,0.7537046,
12263,PET-UNK-6da3dcd8-16,0.50379854,4.0
12264,PET-UNK-6da3dcd8-17,0.7426064,4.0
12265,PET-UNK-6da3dcd8-18,0.7462723,
12266,PET-UNK-6da3dcd8-19,0.83982503,
12267,PET-UNK-6da3dcd8-20,0.72929275,4.0
12268,CLI-TLC-c9509d6c-1,0.7850946,
12269,EDJ-MED-4fff0a85-1,0.23375215,2.0
12270,EDJ-MED-4fff0a85-2,0.2345628,2.0
12271,EDJ-MED-4fff0a85-3,0.23454846,2.0
12272,EDJ-MED-4fff0a85-4,0.23382343,2.0
12273,MAT-POS-29385cc1-2,0.26085344,3.0
12274,MAT-POS-29385cc1-3,0.09305992,1.0
12275,MAT-POS-29385cc1-4,0.10062968,1.0
12276,MAT-POS-e36d57d9-1,0.40090656,4.0
12277,PET-UNK-ff046148-1,0.26310366,2.0
12278,PET-UNK-ff046148-2,0.26591772,2.0
12279,PET-UNK-ff046148-3,0.25504598,2.0
12280,PET-UNK-ff046148-4,0.33536312,2.0
12281,MAT-POS-5cd9ea36-2,0.23576452,2.0
12282,MAT-POS-5cd9ea36-3,0.23668014,2.0
12283,MAT-POS-5cd9ea36-4,0.23370878,2.0
12284,MAT-POS-5cd9ea36-5,0.23378885,2.0
12285,MAT-POS-5cd9ea36-6,0.23470697,2.0
12286,MAT-POS-5cd9ea36-7,0.2347851,2.0
12287,MAT-POS-5cd9ea36-8,0.23447928,2.0
12288,MAT-POS-5cd9ea36-9,0.23452179,2.0
12289,MAT-POS-5cd9ea36-10,0.23371159,2.0
12290,MAT-POS-5cd9ea36-11,0.2750833,2.0
12291,MAT-POS-5cd9ea36-12,0.27521315,2.0
12292,MAT-POS-5cd9ea36-13,0.23341598,2.0
12293,MAT-POS-5cd9ea36-14,0.39678895,3.0
12294,MAT-POS-5cd9ea36-15,0.23743616,2.0
12295,MAT-POS-5cd9ea36-16,0.15462308,1.0
12296,MAT-POS-5cd9ea36-17,0.23617692,2.0
12297,MAT-POS-5cd9ea36-18,0.15342227,1.0
12298,MAT-POS-5cd9ea36-19,0.23647283,2.0
12299,MAT-POS-5cd9ea36-20,0.15247837,1.0
12300,MAT-POS-5cd9ea36-21,0.15321788,1.0
12301,MAT-POS-5cd9ea36-22,0.15349095,1.0
12302,MAT-POS-5cd9ea36-23,0.15433168,1.0
12303,MAT-POS-5cd9ea36-24,0.23373085,2.0
12304,MAT-POS-c0609ef7-1,0.18996543,2.0
12305,PET-UNK-de87a406-1,0.23449181,2.0
12306,PET-UNK-757f8bc8-1,0.6873249,
12307,PET-UNK-757f8bc8-2,0.6655416,
12308,PET-UNK-757f8bc8-3,0.74159867,
12309,PET-UNK-757f8bc8-4,0.7327483,
12310,PET-UNK-757f8bc8-5,0.33540875,3.0
12311,PET-UNK-757f8bc8-6,0.33512506,3.0
12312,PET-UNK-757f8bc8-7,0.34519762,3.0
12313,PET-UNK-757f8bc8-8,0.4196444,3.0
12314,PET-UNK-757f8bc8-9,0.8392754,
12315,PET-UNK-757f8bc8-10,0.5356099,5.0
12316,PET-UNK-757f8bc8-11,0.8853724,
12317,PET-UNK-757f8bc8-12,0.89693046,
12318,PEI-IMP-668afc53-1,0.08557322,1.0
12319,PEI-IMP-668afc53-2,0.16080356,2.0
12320,PEI-IMP-3d837503-1,0.17514963,1.0
12321,PEI-IMP-3d837503-2,0.08245764,0.0
12322,PEI-IMP-3d837503-3,0.08550047,0.0
12323,PEI-IMP-3d837503-4,0.08765997,0.0
12324,PEI-IMP-3d837503-5,0.15544294,1.0
12325,PEI-IMP-e4a008a2-1,0.2783929,1.0
12326,JUL-TUD-ba2aea69-1,0.15949145,1.0
12327,JUL-TUD-06b2044f-2,0.1596732,1.0
12328,JUL-TUD-06b2044f-3,0.24181092,2.0
12329,JUL-TUD-06b2044f-4,0.444171,4.0
12330,JUL-TUD-06b2044f-5,0.32178983,2.0
12331,JUL-TUD-06b2044f-6,0.38045505,3.0
12332,JUL-TUD-06b2044f-7,0.3966876,3.0
12333,JUL-TUD-06b2044f-8,0.36210787,3.0
12334,JUL-TUD-06b2044f-9,0.21519873,1.0
12335,JUL-TUD-06b2044f-10,0.22581159,1.0
12336,JUL-TUD-06b2044f-11,0.33930558,2.0
12337,JUL-TUD-06b2044f-12,0.3318778,3.0
12338,JUL-TUD-06b2044f-13,0.39411452,3.0
12339,JUL-TUD-06b2044f-14,0.2350126,1.0
12340,JUL-TUD-06b2044f-15,0.23393553,1.0
12341,JUL-TUD-06b2044f-16,0.26052257,1.0
12342,JUL-TUD-06b2044f-17,0.27359444,1.0
12343,JUL-TUD-06b2044f-18,0.10874055,1.0
12344,JUL-TUD-06b2044f-19,0.26221773,2.0
12345,JUL-TUD-06b2044f-20,0.08536043,1.0
12346,JUL-TUD-06b2044f-21,0.36802778,3.0
12347,JUL-TUD-06b2044f-22,0.24565387,1.0
12348,JUL-TUD-06b2044f-23,0.15953119,1.0
12349,JUL-TUD-06b2044f-24,0.38199055,3.0
12350,JUL-TUD-06b2044f-25,0.3827998,3.0
12351,JUL-TUD-06b2044f-26,0.11297216,1.0
12352,JUL-TUD-06b2044f-27,0.31574786,2.0
12353,JUL-TUD-06b2044f-28,0.08492656,1.0
12354,JUL-TUD-06b2044f-29,0.08365102,1.0
12355,JUL-TUD-06b2044f-30,0.083607756,1.0
12356,JUL-TUD-06b2044f-31,0.15297389,1.0
12357,JUL-TUD-06b2044f-32,0.15423164,1.0
12358,JUL-TUD-06b2044f-33,0.13462353,1.0
12359,JUL-TUD-06b2044f-34,0.13220893,1.0
12360,JUL-TUD-06b2044f-35,0.16612123,1.0
12361,JUL-TUD-06b2044f-36,0.24833421,2.0
12362,JUL-TUD-06b2044f-37,0.33689576,2.0
12363,JUL-TUD-06b2044f-38,0.14149778,1.0
12364,JUL-TUD-06b2044f-39,0.18346721,1.0
12365,JUL-TUD-06b2044f-40,0.31538808,3.0
12366,JUL-TUD-06b2044f-41,0.3268893,2.0
12367,JUL-TUD-06b2044f-42,0.22951871,2.0
12368,JUL-TUD-06b2044f-43,0.13640791,1.0
12369,JUL-TUD-06b2044f-44,0.28262338,2.0
12370,JUL-TUD-06b2044f-45,0.11814596,1.0
12371,JUL-TUD-06b2044f-46,0.31767198,3.0
12372,JUL-TUD-06b2044f-47,0.19828969,1.0
12373,JUL-TUD-06b2044f-48,0.21404736,1.0
12374,JUL-TUD-06b2044f-49,0.27063188,1.0
12375,JUL-TUD-06b2044f-50,0.34702614,2.0
12376,JUL-TUD-06b2044f-51,0.2889111,1.0
12377,JUL-TUD-06b2044f-52,0.25261155,1.0
12378,JUL-TUD-06b2044f-53,0.20853491,1.0
12379,JUL-TUD-06b2044f-54,0.29059014,1.0
12380,JUL-TUD-06b2044f-55,0.3620005,3.0
12381,JUL-TUD-06b2044f-56,0.09052141,1.0
12382,JUL-TUD-06b2044f-57,0.08874946,1.0
12383,JUL-TUD-06b2044f-58,0.19632676,0.0
12384,JUL-TUD-06b2044f-59,0.15572241,1.0
12385,JUL-TUD-06b2044f-60,0.38604233,3.0
12386,JUL-TUD-06b2044f-61,0.39949268,4.0
12387,JUL-TUD-06b2044f-62,0.43535563,4.0
12388,JUL-TUD-06b2044f-63,0.38857138,3.0
12389,JUL-TUD-06b2044f-64,0.31472874,3.0
12390,JUL-TUD-06b2044f-65,0.15640025,1.0
12391,JUL-TUD-06b2044f-66,0.26916724,2.0
12392,JUL-TUD-06b2044f-67,0.21083994,2.0
12393,JUL-TUD-06b2044f-68,0.13055713,1.0
12394,JUL-TUD-06b2044f-69,0.4971817,3.0
12395,JUL-TUD-06b2044f-70,0.13483703,1.0
12396,JUL-TUD-06b2044f-71,0.3199653,3.0
12397,JUL-TUD-06b2044f-72,0.088044144,1.0
12398,JUL-TUD-06b2044f-73,0.13185416,1.0
12399,JUL-TUD-06b2044f-74,0.09012194,1.0
12400,JUL-TUD-06b2044f-75,0.6602284,
12401,JUL-TUD-06b2044f-76,0.26538137,2.0
12402,JUL-TUD-06b2044f-77,0.31609198,3.0
12403,JUL-TUD-06b2044f-78,0.31149277,3.0
12404,JUL-TUD-06b2044f-79,0.2397164,1.0
12405,JUL-TUD-06b2044f-80,0.19088596,1.0
12406,JUL-TUD-06b2044f-81,0.24284641,2.0
12407,JUL-TUD-06b2044f-82,0.08854722,1.0
12408,JUL-TUD-06b2044f-83,0.19967547,1.0
12409,JUL-TUD-06b2044f-84,0.1634395,2.0
12410,JUL-TUD-06b2044f-85,0.08392221,1.0
12411,JUL-TUD-06b2044f-86,0.16388653,1.0
12412,JUL-TUD-06b2044f-87,0.2542504,1.0
12413,JUL-TUD-06b2044f-88,0.26188472,2.0
12414,JUL-TUD-06b2044f-89,0.45235348,4.0
12415,JUL-TUD-06b2044f-90,0.2929299,2.0
12416,JUL-TUD-06b2044f-91,0.18012115,1.0
12417,JUL-TUD-06b2044f-92,0.24279922,3.0
12418,JUL-TUD-06b2044f-93,0.18088487,1.0
12419,JUL-TUD-06b2044f-94,0.23626111,2.0
12420,JUL-TUD-06b2044f-95,0.23412806,2.0
12421,JUL-TUD-06b2044f-96,0.08503691,1.0
12422,JUL-TUD-06b2044f-97,0.08500075,1.0
12423,JUL-TUD-06b2044f-98,0.0837833,1.0
12424,JUL-TUD-06b2044f-99,0.15381554,1.0
12425,JUL-TUD-06b2044f-100,0.28845042,2.0
12426,JUL-TUD-06b2044f-101,0.16132031,2.0
12427,JUL-TUD-06b2044f-102,0.31722564,2.0
12428,JUL-TUD-06b2044f-103,0.3800678,3.0
12429,JUL-TUD-06b2044f-104,0.2595716,1.0
12430,JUL-TUD-06b2044f-105,0.35689166,2.0
12431,JUL-TUD-06b2044f-106,0.72661686,
12432,JUL-TUD-06b2044f-107,0.24415518,2.0
12433,JUL-TUD-06b2044f-108,0.26113603,1.0
12434,JUL-TUD-06b2044f-109,0.31406918,3.0
12435,JUL-TUD-06b2044f-110,0.20723163,1.0
12436,JUL-TUD-06b2044f-111,0.18577039,1.0
12437,JUL-TUD-06b2044f-112,0.18098977,1.0
12438,JUL-TUD-06b2044f-113,0.17652434,2.0
12439,JUL-TUD-06b2044f-114,0.25146067,1.0
12440,JUL-TUD-06b2044f-115,0.08484252,1.0
12441,JUL-TUD-06b2044f-116,0.327963,3.0
12442,JUL-TUD-06b2044f-117,0.17825463,1.0
12443,JUL-TUD-06b2044f-118,0.17827603,1.0
12444,JUL-TUD-06b2044f-119,0.10609932,1.0
12445,JUL-TUD-06b2044f-120,0.1675551,2.0
12446,JUL-TUD-06b2044f-121,0.22934297,1.0
12447,JUL-TUD-06b2044f-122,0.24069884,1.0
12448,JUL-TUD-06b2044f-123,0.3567176,3.0
12449,JUL-TUD-06b2044f-124,0.15427226,1.0
12450,JUL-TUD-06b2044f-125,0.17528784,2.0
12451,JUL-TUD-06b2044f-126,0.08365237,1.0
12452,JUL-TUD-06b2044f-127,0.088434115,1.0
12453,JUL-TUD-06b2044f-128,0.0,0.0
12454,JUL-TUD-06b2044f-129,0.23428303,2.0
12455,JUL-TUD-06b2044f-130,0.16005766,2.0
12456,JUL-TUD-06b2044f-131,0.2522297,1.0
12457,JUL-TUD-06b2044f-132,0.25273433,1.0
12458,JUL-TUD-06b2044f-133,0.23552434,1.0
12459,JUL-TUD-06b2044f-134,0.23355043,1.0
12460,JUL-TUD-06b2044f-135,0.16003942,2.0
