,Id,SMILES,IC50,Structure ID,pdb_entry,prior,category,initial_screen,is_covalent,purchasable,inspired_by
13179,PET-UNK-7955f415-1,CNC(=O)CN1C[C@@](COC)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,,,,False,Community,False,False,False,"ALP-POS-f1807566-3,PET-UNK-407a74a5-3,RAL-THA-e002e396-11,EDJ-MED-4f704dc9-2,ALP-POS-e266d783-1"
13180,PET-UNK-7955f415-2,C#C[C@@]1(C(=O)Nc2cncc3ccccc23)CN(CC(=O)NC)C(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-f1807566-3,PET-UNK-407a74a5-3,RAL-THA-e002e396-11,EDJ-MED-4f704dc9-2,ALP-POS-e266d783-1"
13181,PET-UNK-7955f415-3,CNC(=O)CN1CC(COC)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,,,,False,Community,False,False,False,"ALP-POS-f1807566-3,PET-UNK-407a74a5-3,RAL-THA-e002e396-11,EDJ-MED-4f704dc9-2,ALP-POS-e266d783-1"
13182,PET-UNK-7955f415-4,C#CC1(C(=O)Nc2cncc3ccccc23)CN(CC(=O)NC)C(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-f1807566-3,PET-UNK-407a74a5-3,RAL-THA-e002e396-11,EDJ-MED-4f704dc9-2,ALP-POS-e266d783-1"
13183,PET-UNK-fe71d26d-1,COC[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)CC2(C#N)CC2)C(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-f1807566-3,PET-UNK-407a74a5-3,RAL-THA-e002e396-11,ALP-POS-c56c1477-3,EDJ-MED-4f704dc9-2"
13184,PET-UNK-fe71d26d-2,C#C[C@@]1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)CC2(C#N)CC2)C(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-f1807566-3,PET-UNK-407a74a5-3,RAL-THA-e002e396-11,ALP-POS-c56c1477-3,EDJ-MED-4f704dc9-2"
13185,PET-UNK-fe71d26d-3,COCC1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)CC2(C#N)CC2)C(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-f1807566-3,PET-UNK-407a74a5-3,RAL-THA-e002e396-11,ALP-POS-c56c1477-3,EDJ-MED-4f704dc9-2"
13186,PET-UNK-fe71d26d-4,C#CC1(C(=O)Nc2cncc3ccccc23)CN(S(=O)(=O)CC2(C#N)CC2)C(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-f1807566-3,PET-UNK-407a74a5-3,RAL-THA-e002e396-11,ALP-POS-c56c1477-3,EDJ-MED-4f704dc9-2"
13187,EDJ-MED-dac03e7f-1,CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC(=O)NCC#N)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-1cbc2fae-1,MAT-POS-5cd9ea36-13,MAT-POS-5cd9ea36-15"
13188,EDJ-MED-dac03e7f-2,CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC(=O)NC2CC2)S(=O)(=O)c2ccc(Cl)cc21,0.468,,,False,Community,False,False,False,"ALP-POS-1cbc2fae-1,MAT-POS-5cd9ea36-13,MAT-POS-5cd9ea36-15"
13189,EDJ-MED-dac03e7f-3,CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC(=O)NC2COC2)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-1cbc2fae-1,MAT-POS-5cd9ea36-13,MAT-POS-5cd9ea36-15"
13190,EDJ-MED-dac03e7f-4,CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC(=O)NCC(F)(F)F)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-1cbc2fae-1,MAT-POS-5cd9ea36-13,MAT-POS-5cd9ea36-15"
13191,EDJ-MED-dac03e7f-5,CC1(C(=O)Nc2cncc3cc(F)ccc23)CN(CC(=O)NCC#N)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-1cbc2fae-1,MAT-POS-5cd9ea36-13,MAT-POS-5cd9ea36-15"
13192,EDJ-MED-dac03e7f-6,CC1(C(=O)Nc2cncc3cc(F)ccc23)CN(CC(=O)NC2CC2)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-1cbc2fae-1,MAT-POS-5cd9ea36-13,MAT-POS-5cd9ea36-15"
13193,EDJ-MED-dac03e7f-7,CC1(C(=O)Nc2cncc3cc(F)ccc23)CN(CC(=O)NC2COC2)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-1cbc2fae-1,MAT-POS-5cd9ea36-13,MAT-POS-5cd9ea36-15"
13194,EDJ-MED-dac03e7f-8,CC1(C(=O)Nc2cncc3cc(F)ccc23)CN(CC(=O)NCC(F)(F)F)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,"ALP-POS-1cbc2fae-1,MAT-POS-5cd9ea36-13,MAT-POS-5cd9ea36-15"
13195,MAT-POS-83f73d0a-1,CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(C(C)(C)O)cc34)C2)CS(=O)(=O)C1,2.36,,,False,Community,False,False,False,
13196,MAT-POS-83f73d0a-2,CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C)CS(=O)(=O)C4)Cc4ccc(Cl)cc43)c2c1,0.125,,,False,Community,False,False,False,
13197,MAT-POS-83f73d0a-3,CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,,,,False,Community,False,False,False,
13198,MAT-POS-83f73d0a-4,CCN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,,,,False,Community,False,False,False,
13199,MAT-POS-c88128cb-1,CC(C)CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1,1.22,,,False,Community,False,False,False,
13200,MAT-POS-c88128cb-2,CC(C)(O)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4CS(=O)(=O)C4)Cc4ccc(Cl)cc43)c2c1,,,,False,Community,False,False,False,
13201,MAT-POS-c88128cb-3,COCCN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,,,,False,Community,False,False,False,
13202,MAT-POS-c88128cb-4,CC(C)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,0.153,,,False,Community,False,False,False,
13203,MAT-POS-c88128cb-5,CC1(C(=O)Nc2cncc3ccccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,0.634,,,False,Community,False,False,False,
13204,MAT-POS-c88128cb-6,CC1(C(=O)Nc2cncc3ccccc23)CN(CCC#N)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,
13205,MAT-POS-c88128cb-7,CC(C)(C#N)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,,,,False,Community,False,False,False,
13206,MAT-POS-c88128cb-8,CC1(C(=O)Nc2cncc3ccccc23)CN(CC2COC2)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,
13207,MAT-POS-c88128cb-9,CC1(C(=O)Nc2cncc3ccccc23)CN(CC2CCOCC2)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,
13208,MAT-POS-c88128cb-10,CC1(C(=O)Nc2cncc3ccccc23)CN(CC2CCS(=O)(=O)CC2)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,
13209,MAT-POS-c88128cb-11,CC(C)(O)c1ccc2cncc(NC(=O)C3(C)CNS(=O)(=O)c4ccc(Cl)cc43)c2c1,,,,False,Community,False,False,False,
13210,MAT-POS-c88128cb-12,CC1(C(=O)Nc2cncc3ccc(F)cc23)CNS(=O)(=O)c2ccc(Cl)cc21,0.441,,,False,Community,False,False,False,
13211,MAT-POS-c88128cb-13,CC1(C(=O)Nc2cncc3cc(F)ccc23)CNS(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,
13212,MAT-POS-c88128cb-14,CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CNS(=O)(=O)c2ccc(Cl)cc21,0.172,,,False,Community,False,False,False,
13213,MAT-POS-c88128cb-15,CC1(C(=O)Nc2cncc3cccc(Cl)c23)CNS(=O)(=O)c2ccc(Cl)cc21,1.87,,,False,Community,False,False,False,
13214,EDG-MED-b8f93667-1,COCCN1CC(C)(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2S1(=O)=O,,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13215,EDG-MED-b8f93667-2,COCCN1CC(C)(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2S1(=O)=O,,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13216,EDG-MED-b8f93667-3,CN1CC(C)(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2S1(=O)=O,,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13217,EDG-MED-b8f93667-4,CN1CC(C)(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2S1(=O)=O,0.523,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13218,EDG-MED-b8f93667-5,CC1(C(=O)Nc2cncc3cc(F)ccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13219,EDG-MED-b8f93667-6,CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,0.615,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13220,EDG-MED-b8f93667-7,CC1(C(=O)Nc2cncc3cc(F)ccc23)CN(CC2COC2)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13221,EDG-MED-b8f93667-8,CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC2COC2)S(=O)(=O)c2ccc(Cl)cc21,,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13222,EDG-MED-ee636701-1,CNC(=O)CN1C(=O)c2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)C1C,0.05,,,False,Community,False,False,False,
13223,EDG-MED-ee636701-2,CNC(=O)CN1C(=O)c2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(F)ccc23)C1C,,,,False,Community,False,False,False,
13224,EDG-MED-ee636701-3,CNC(=O)CN1C(=O)c2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(Cl)ccc23)C1C,,,,False,Community,False,False,False,
13225,EDG-MED-ee636701-4,CC1C(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C(=O)N1CC(=O)NC1COC1,,,,False,Community,False,False,False,
13226,JOH-UNI-06d7cc04-1,CNC(=O)CN1CC(F)(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,,,,False,Community,False,False,False,
13227,JOH-UNI-06346b80-1,CC(C)NC(=O)CN1CC(F)(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,,,,False,Community,False,False,False,
13228,SHA-THE-408e7524-1,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)O,,,,False,Community,False,False,False,
13229,SHA-THE-408e7524-2,CC(O)COCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(COCC(C)O)OC(OC7C(CO)OC(OC8C(COCC(C)O)OC(OC1CC2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(OCC(C)O)C3O,,,,False,Community,False,False,False,
13230,SHA-THE-408e7524-3,C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O,,,,False,Community,False,False,False,
13231,SHA-THE-408e7524-4,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,,,,False,Community,False,False,False,
13232,SHA-THE-408e7524-5,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,,,,False,Community,False,False,False,
13233,SHA-THE-408e7524-6,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,,,,False,Community,False,False,False,
13234,SHA-THE-408e7524-7,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O,,,,False,Community,False,False,False,
13235,SHA-THE-408e7524-8,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,,,,False,Community,False,False,False,
13236,SHA-THE-408e7524-9,Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,,,,False,Community,False,False,False,
13237,SHA-THE-408e7524-10,CC(=O)N[C@H](CSSC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(N)=O,,,,False,Community,False,True,False,
13238,SHA-THE-408e7524-11,CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,,,,False,Community,False,False,False,
13239,SHA-THE-408e7524-12,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,,,,False,Community,False,False,False,
13240,SHA-THE-408e7524-13,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,,,,False,Community,False,False,False,
13241,SHA-THE-408e7524-14,NC(N)=NCCCC(NC(=O)[C@H](N)CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1C[C@H](O)CC1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2CC1C(=O)N1C(C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21,,,,False,Community,False,False,False,
13242,SHA-THE-408e7524-15,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,,,,False,Community,False,True,False,
13243,SHA-THE-408e7524-16,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,,,,False,Community,False,False,False,
13244,SHA-THE-408e7524-17,NCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,,,,False,Community,False,True,False,
13245,SHA-THE-408e7524-18,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O,,,,False,Community,False,False,False,
13246,SHA-THE-408e7524-19,C[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,,,,False,Community,False,False,False,
13247,SHA-THE-408e7524-20,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSO,,,,False,Community,False,False,False,
13248,SHA-THE-408e7524-21,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O,,,,False,Community,False,False,False,
13249,SHA-THE-408e7524-22,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,,,,False,Community,False,False,False,
13250,SHA-THE-408e7524-23,CC(C)C(NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,,,,False,Community,False,False,False,
13251,MAT-POS-806462de-1,C[C@@]1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,2.53,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13252,MAT-POS-806462de-2,C[C@]1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,0.0968,,,False,Community,False,False,False,ALP-POS-1cbc2fae-1
13253,EDG-MED-b1ef7fe3-1,CNC(=O)CN1CC2(CCN(c3cncc4ccc(Cl)cc34)C2=O)c2cc(Cl)ccc2C1=O,0.143,,,False,Community,False,False,False,EDJ-MED-8bb691af-4
13254,EDG-MED-b1ef7fe3-2,CNC(=O)CN1CC2(CCN(c3cncc4ccc(F)cc34)C2=O)c2cc(Cl)ccc2C1=O,,,,False,Community,False,False,False,EDJ-MED-8bb691af-4
13255,EDG-MED-b1ef7fe3-3,CNC(=O)CN1CC2(CCN(c3cncc4cc(F)ccc34)C2=O)c2cc(Cl)ccc2C1=O,0.426,,,False,Community,False,False,False,EDJ-MED-8bb691af-4
13256,EDG-MED-b1ef7fe3-4,CNC(=O)CN1CC2(CCN(c3cncc4cc(Cl)ccc34)C2=O)c2cc(Cl)ccc2C1=O,,,,False,Community,False,False,False,EDJ-MED-8bb691af-4
13257,MAT-POS-c7726e07-1,CNC(=O)CN1C[C@H](C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,,,,False,Community,False,False,False,
13258,MAT-POS-c7726e07-2,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,,,,False,Community,False,False,False,
13259,MAT-POS-c7726e07-3,CNC(=O)CN1C[C@H](C(=O)Nc2cncc3ccc(F)cc23)c2cc(Cl)ccc2C1=O,0.0964,,,False,Community,False,False,False,
13260,MAT-POS-c7726e07-4,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccc(F)cc23)c2cc(Cl)ccc2C1=O,0.0946,,,False,Community,False,False,False,
13261,MAT-POS-c7726e07-5,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4ccccc34)C2=O)C1,0.0764,,,False,Community,False,False,False,
13262,MAT-POS-c7726e07-6,CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(CCN(c3cncc4ccccc34)C2=O)C1,11.9,,,False,Community,False,False,False,
13263,MAT-POS-c7726e07-7,CS(=O)(=O)Nc1ccc2c(NC(=O)[C@H]3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,0.742,,,False,Community,False,False,False,
13264,MAT-POS-c7726e07-8,CS(=O)(=O)Nc1ccc2c(NC(=O)[C@@H]3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,0.05,,,False,Community,False,False,False,
13265,MAT-POS-22373164-1,CN(c1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1)S(C)(=O)=O,0.232,,,False,Community,False,False,False,EDJ-MED-be9e6f63-3
13266,MAT-POS-22373164-2,CCS(=O)(=O)Nc1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,0.05,,,False,Community,False,False,False,EDJ-MED-be9e6f63-3
13267,MAT-POS-22373164-3,CC(C)S(=O)(=O)Nc1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,0.0898,,,False,Community,False,False,False,EDJ-MED-be9e6f63-3
13268,MAT-POS-22373164-4,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cc(NS(=O)(=O)C5CC5)ccc34)C2)CC1,0.05,,,False,Community,False,False,False,EDJ-MED-be9e6f63-3
13269,MAT-POS-78ab8081-2,CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,0.117,,,False,Community,False,False,False,
13270,MAT-POS-78ab8081-3,CNC(=O)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C)CS(=O)(=O)C4)Cc4ccc(Cl)cc43)c2c1,0.11,,,False,Community,False,False,False,
13271,MAT-POS-78ab8081-5,CN(C)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C)CS(=O)(=O)C4)Cc4ccc(Cl)cc43)c2c1,,,,False,Community,False,False,False,
13272,MAT-POS-78ab8081-6,CN(C)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,,,,False,Community,False,False,False,
13273,MAT-POS-b4d6b7fc-1,CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(NS(C)(=O)=O)ccc23)C1,0.0728,,,False,Community,False,False,False,
13274,MAT-POS-b4d6b7fc-2,CNC(=O)CN1CC(C(=O)Nc2cncc3cc(NS(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,0.0442,,,False,Community,False,False,False,
13275,MAT-POS-b4d6b7fc-3,CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(N(C)S(C)(=O)=O)ccc23)C1,,,,False,Community,False,False,False,
13276,MAT-POS-b4d6b7fc-4,CNC(=O)CN1CC(C(=O)Nc2cncc3cc(N(C)S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,,,,False,Community,False,False,False,
13277,MAT-POS-b4d6b7fc-5,CNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccc(F)cc34)C2=O)C1,0.267,,,False,Community,False,False,False,
13278,MAT-POS-b4d6b7fc-6,CNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4cccc(Cl)c34)C2=O)C1,,,,False,Community,False,False,False,
13279,MAT-POS-b4d6b7fc-7,CNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4cc(NS(C)(=O)=O)ccc34)C2=O)C1,,,,False,Community,False,False,False,
13280,MAT-POS-b4d6b7fc-8,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cccc(Cl)c34)C2)CC1,0.259,,,False,Community,False,False,False,
13281,MAT-POS-b4d6b7fc-9,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(F)cc34)C2)CC1,0.137,,,False,Community,False,False,False,
13282,BEN-DND-fa51d92c-1,CNC(=O)c1ccc2cncc(NC(=O)[C@@H]3CN([C@@H](CCSC)C(=O)NC)Cc4ccccc43)c2c1,,,,False,Community,False,False,False,
13283,BEN-DND-fa51d92c-2,CNC(=O)[C@@H](CCSC)N1Cc2ccccc2[C@H](C(=O)Nc2cncc3cccc(Cl)c23)C1,,,,False,Community,False,False,False,
13284,BEN-DND-fa51d92c-3,CNC(=O)[C@@H](CCSC)N1Cc2ccccc2[C@H](C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1,,,,False,Community,False,False,False,
13285,BEN-DND-fa51d92c-4,CNC(=O)[C@H](CCSC)N1Cc2ccccc2[C@H](C(=O)Nc2cncc3cc(F)ccc23)C1,,,,False,Community,False,False,False,
13286,BEN-DND-fa51d92c-5,CNC(=O)[C@@H](CCSC)N1Cc2ccccc2[C@H](C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)C1,,,,False,Community,False,False,False,
13287,BEN-DND-fa51d92c-6,CNC(=O)[C@H](C(C)O)N1Cc2ccccc2[C@H](C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)C1,,,,False,Community,False,False,False,
13288,BEN-DND-fa51d92c-7,CNC(=O)[C@@H](C(C)O)N1Cc2ccccc2[C@H](C(=O)Nc2cncc3cc(F)ccc23)C1,,,,False,Community,False,False,False,
